Date,High,Low,Open,Close,Volume,Adj Close
2019-01-02,101.75,98.94000244140625,99.55000305175781,101.12000274658203,35329300.0,97.14771270751953
2019-01-03,100.19000244140625,97.19999694824219,100.0999984741211,97.4000015258789,42579100.0,93.57383728027344
2019-01-04,102.51000213623047,98.93000030517578,99.72000122070312,101.93000030517578,44060600.0,97.92589569091797
2019-01-07,103.2699966430664,100.9800033569336,101.63999938964844,102.05999755859375,35656100.0,98.05078125
2019-01-08,103.97000122070312,101.70999908447266,103.04000091552734,102.80000305175781,31514400.0,98.7616958618164
2019-01-09,104.87999725341797,103.23999786376953,103.86000061035156,104.2699966430664,32280800.0,100.17398071289062
2019-01-10,103.75,102.37999725341797,103.22000122070312,103.5999984741211,30067600.0,99.53028106689453
2019-01-11,103.44000244140625,101.63999938964844,103.19000244140625,102.80000305175781,28314200.0,98.7616958618164
2019-01-14,102.87000274658203,101.26000213623047,101.9000015258789,102.05000305175781,28437100.0,98.04117584228516
2019-01-15,105.05000305175781,101.87999725341797,102.51000213623047,105.01000213623047,31587600.0,100.88489532470703
2019-01-16,106.26000213623047,104.95999908447266,105.26000213623047,105.37999725341797,29853900.0,101.24034118652344
2019-01-17,106.62999725341797,104.76000213623047,105.0,106.12000274658203,28393000.0,101.9512939453125
2019-01-18,107.9000015258789,105.91000366210938,107.45999908447266,107.70999908447266,37427600.0,103.47882080078125
2019-01-22,107.0999984741211,104.86000061035156,106.75,105.68000030517578,32371300.0,101.52857971191406
2019-01-23,107.04000091552734,105.33999633789062,106.12000274658203,106.70999908447266,25874300.0,102.51809692382812
2019-01-24,107.0,105.33999633789062,106.86000061035156,106.19999694824219,23164800.0,102.02813720703125
2019-01-25,107.87999725341797,106.19999694824219,107.23999786376953,107.16999816894531,31225600.0,102.96003723144531
2019-01-28,106.4800033569336,104.66000366210938,106.26000213623047,105.08000183105469,29476700.0,100.95213317871094
2019-01-29,104.97000122070312,102.16999816894531,104.87999725341797,102.94000244140625,31490500.0,98.89620208740234
2019-01-30,106.37999725341797,104.33000183105469,104.62000274658203,106.37999725341797,49471900.0,102.2010726928711
2019-01-31,105.22000122070312,103.18000030517578,103.80000305175781,104.43000030517578,55636400.0,100.32766723632812
2019-02-01,104.0999984741211,102.3499984741211,103.77999877929688,102.77999877929688,35535700.0,98.74249267578125
2019-02-04,105.80000305175781,102.7699966430664,102.87000274658203,105.73999786376953,31315100.0,101.58621215820312
2019-02-05,107.2699966430664,105.95999908447266,106.05999755859375,107.22000122070312,27325400.0,103.0080795288086
2019-02-06,107.0,105.52999877929688,107.0,106.02999877929688,20609800.0,101.86483001708984
2019-02-07,105.58999633789062,104.29000091552734,105.19000244140625,105.2699966430664,29760700.0,101.13468170166016
2019-02-08,105.77999877929688,104.26000213623047,104.38999938964844,105.66999816894531,21461100.0,101.51895904541016
2019-02-11,106.58000183105469,104.97000122070312,106.19999694824219,105.25,18914100.0,101.11547088623047
2019-02-12,107.13999938964844,105.4800033569336,106.13999938964844,106.88999938964844,25056600.0,102.69103240966797
2019-02-13,107.77999877929688,106.70999908447266,107.5,106.80999755859375,18394900.0,102.61418151855469
2019-02-14,107.29000091552734,105.66000366210938,106.30999755859375,106.9000015258789,21784700.0,102.70065307617188
2019-02-15,108.30000305175781,107.36000061035156,107.91000366210938,108.22000122070312,26606900.0,103.96879577636719
2019-02-19,108.66000366210938,107.77999877929688,107.79000091552734,108.16999816894531,18038500.0,103.92074584960938
2019-02-20,107.94000244140625,106.29000091552734,107.86000061035156,107.1500015258789,21607700.0,103.3804702758789
2019-02-21,109.4800033569336,106.87000274658203,106.9000015258789,109.41000366210938,29063200.0,105.56095123291016
2019-02-22,111.19999694824219,109.81999969482422,110.05000305175781,110.97000122070312,27763200.0,107.0660629272461
2019-02-25,112.18000030517578,111.26000213623047,111.76000213623047,111.58999633789062,23750600.0,107.66425323486328
2019-02-26,113.23999786376953,111.16999816894531,111.26000213623047,112.36000061035156,21536700.0,108.40718841552734
2019-02-27,112.36000061035156,110.87999725341797,111.69000244140625,112.16999816894531,21487100.0,108.22384643554688
2019-02-28,112.87999725341797,111.7300033569336,112.04000091552734,112.02999877929688,29083900.0,108.08877563476562
2019-03-01,113.0199966430664,111.66999816894531,112.88999938964844,112.52999877929688,23501200.0,108.57117462158203
2019-03-04,113.25,110.80000305175781,113.0199966430664,112.26000213623047,26608000.0,108.3106918334961
2019-03-05,112.38999938964844,111.2300033569336,112.25,111.69999694824219,19538300.0,107.77039337158203
2019-03-06,112.66000366210938,111.43000030517578,111.87000274658203,111.75,17687000.0,107.81864166259766
2019-03-07,111.55000305175781,109.87000274658203,111.4000015258789,110.38999938964844,25339000.0,106.5064697265625
2019-03-08,110.70999908447266,108.80000305175781,109.16000366210938,110.51000213623047,22818400.0,106.62225341796875
2019-03-11,112.94999694824219,110.9800033569336,110.98999786376953,112.83000183105469,26491600.0,108.86064147949219
2019-03-12,113.98999786376953,112.6500015258789,112.81999969482422,113.62000274658203,26132700.0,109.62284851074219
2019-03-13,115.0,113.77999877929688,114.12999725341797,114.5,35513800.0,110.47187805175781
